,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
52,,anica.zece,,13750778998,"2024-01-14 13:17:55",0,"Ma basta insultarli solo per sta cosa del pandoro",18120762691338754,https://www.instagram.com/anica.zece/,https://www.instagram.com/p/CzBkB_0o4ER/c/18120762691338754
53,,angelo_02sr,,7495114652,"2024-01-14 16:44:46",0,,17996759030395234,https://www.instagram.com/angelo_02sr/,https://www.instagram.com/p/CzBkB_0o4ER/c/17996759030395234
54,,allemarco67,,3253118372,"2024-01-15 16:04:45",0,"Tutti vestiti da Trudy",18013390766116875,https://www.instagram.com/allemarco67/,https://www.instagram.com/p/CzBkB_0o4ER/c/18013390766116875
55,,allemarco67,,3253118372,"2024-01-15 16:05:21",0,"@jjsacha a San vittore",18021990877817358,https://www.instagram.com/allemarco67/,https://www.instagram.com/p/CzBkB_0o4ER/c/18021990877817358
56,,tribuno94,,45010154471,"2024-01-16 08:35:12",0,"Ridicoli e ipocriti pensate che coi bambini in mezzo la gente vi perdoni? Vi consiglio di toglierli dallo schifo che avete creato",17961797339700939,https://www.instagram.com/tribuno94/,https://www.instagram.com/p/CzBkB_0o4ER/c/17961797339700939
57,,danielstamxtestchef,,1695760695,"2024-01-16 11:49:51",0,"Hahahahahahhahaha troppo fighi i commenti",18414678373050870,https://www.instagram.com/danielstamxtestchef/,https://www.instagram.com/p/CzBkB_0o4ER/c/18414678373050870
58,,simonealb86,,6655975953,"2024-01-17 14:05:37",0,"Il prossimo anno a strisce… 🚔👮‍♂️",18041166535575050,https://www.instagram.com/simonealb86/,https://www.instagram.com/p/CzBkB_0o4ER/c/18041166535575050
59,,fashionlion.de,,4210385837,"2024-01-21 04:21:53",0,"Chiara lies and takes money from people who think its for children in need but it was all gone in her own pocket, she used her children in a narcissistic way to present on social media, this isnt helping anyone! Unfollow",17855466027099988,https://www.instagram.com/fashionlion.de/,https://www.instagram.com/p/CzBkB_0o4ER/c/17855466027099988
60,,antonio.supino.165,,25098387372,"2024-01-21 18:15:53",0,"Il tuo mi è dice tutto …. 🤡🤡🤡",17984009264444326,https://www.instagram.com/antonio.supino.165/,https://www.instagram.com/p/CzBkB_0o4ER/c/17984009264444326
61,,fragolinatrash,,26276573151,"2024-01-21 19:09:52",0,"@antonio.supino.165 in italiano?",17853536205090173,https://www.instagram.com/fragolinatrash/,https://www.instagram.com/p/CzBkB_0o4ER/c/17853536205090173
