,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
38,,maria.picciurro,,28090475136,"2024-01-20 23:42:22",0,"@paolin5339  carissimə paolin, non credo sinceramente che tu segua chiara per ridere dei commenti, ma bensì perché sei un suo follower perché vuoi tu e perché non hai di meglio da fare nella vita a parte rompere il cazzo alla gente.
detto questo non so la tua età, ma mentalmente hai un’età adatta a facebook, quindi carə torna lì a fare il boomer di merda senza cultura e intelligenza, ma soprattutto senza personalità
spero che almeno la notta tu dorma serenə dato che durante il giorno sei frustratə dalla vita di merda che hai
buonanotte",17953088159730346,https://www.instagram.com/maria.picciurro/,https://www.instagram.com/p/C0_wGLQIKPK/c/17953088159730346
39,,rickycamma,,16122640,"2024-01-20 23:46:25",0,"Oooo Boni i panettoni eh",18027567352881334,https://www.instagram.com/rickycamma/,https://www.instagram.com/p/C0_wGLQIKPK/c/18027567352881334
40,,rickycamma,,16122640,"2024-01-20 23:47:31",0,"Distribuisci i soldi che hai fregato",18047414929576957,https://www.instagram.com/rickycamma/,https://www.instagram.com/p/C0_wGLQIKPK/c/18047414929576957
41,,fart_taxi,,4130560802,"2024-01-21 00:21:22",0,"L uovo di pasqua è già pronto?",17932123691801817,https://www.instagram.com/fart_taxi/,https://www.instagram.com/p/C0_wGLQIKPK/c/17932123691801817
42,,mimozakaci62,,48104633956,"2024-01-21 01:28:21",0,"bugiarda  vai via  nn esci piu",18012333647279768,https://www.instagram.com/mimozakaci62/,https://www.instagram.com/p/C0_wGLQIKPK/c/18012333647279768
43,,luvlucca,,3565921992,"2024-01-21 04:43:23",0,"The greed! 
It bothers me that you use your kids so much. Especially because it is sick kids you put below your enrichment. 
Unfollowing 😡",18027611749878519,https://www.instagram.com/luvlucca/,https://www.instagram.com/p/C0_wGLQIKPK/c/18027611749878519
44,,dashamiraalia,,8165470223,"2024-01-21 05:58:35",0,❤❤❤❤🌟🌟🌟🌟💎💎💎💎,18221559724269460,https://www.instagram.com/dashamiraalia/,https://www.instagram.com/p/C0_wGLQIKPK/c/18221559724269460
45,,8279.monica,,22479078425,"2024-01-21 07:35:04",0,"Ridicola... Credi di poter continuare a prenderci in giro tutti... Prima pianti e ora che allegria... 🤔",17859705363054578,https://www.instagram.com/8279.monica/,https://www.instagram.com/p/C0_wGLQIKPK/c/17859705363054578
46,,annamaria.mazzucchelli.9,,22512638504,"2024-01-21 08:30:08",0,". L'impero  non crollerà  come un castello di  sabbia!!! Ecco perché  sono così  sereni!!! In Italia  poi si dimentica  tutto.. e tutto  tornerà  come  prima!! Il tapino  che non  paga le tasse forse perché  in difficoltà  ha famiglia  da mantenere e dato i tempi non arriva  a fine mese, bene costui verrà  perseguitato  fino  alla  resa",17969944028527082,https://www.instagram.com/annamaria.mazzucchelli.9/,https://www.instagram.com/p/C0_wGLQIKPK/c/17969944028527082
47,,ma_rcella9565,,56602031092,"2024-01-21 09:02:11",0,"Si ci sono mamme, lavoratrici che NON riescono ad arrivare a METÀ mese e magari x fare del bene si sono tolti soldi x loro  è stato un sacrificio",17891010449907938,https://www.instagram.com/ma_rcella9565/,https://www.instagram.com/p/C0_wGLQIKPK/c/17891010449907938
48,,lauracadei2003,,4677828591,"2024-01-21 09:09:50",0,"@erikamarchesi si sa se L ha poi donato?",18223749418301564,https://www.instagram.com/lauracadei2003/,https://www.instagram.com/p/C0_wGLQIKPK/c/18223749418301564
49,,sharon__1994__,,2228610086,"2024-01-21 10:00:08",0,"@imsaretta__ tu peggio,insemenia",18028370266863354,https://www.instagram.com/sharon__1994__/,https://www.instagram.com/p/C0_wGLQIKPK/c/18028370266863354
50,,sharon__1994__,,2228610086,"2024-01-21 10:01:26",0,"@felciaio te con un parrucchino invece..testa pelata, dove stanno i capelli?",17995499057449033,https://www.instagram.com/sharon__1994__/,https://www.instagram.com/p/C0_wGLQIKPK/c/17995499057449033
51,,berrysg6,,2353607336,"2024-01-21 10:36:25",0,"@vincenzo._.siani hai ragione, ma se l'avesse un politico invece? Perché due pesi e due misure?",18045417691594086,https://www.instagram.com/berrysg6/,https://www.instagram.com/p/C0_wGLQIKPK/c/18045417691594086
52,,pedroaugmont,,19552377,"2024-03-04 09:40:04",0,"@striano_gennaro what's this is about bro?",17971612574534719,https://www.instagram.com/pedroaugmont/,https://www.instagram.com/p/C0_wGLQIKPK/c/17971612574534719
53,,sylwiass2021,,1035499034,"2024-03-04 10:03:06",0,❤️,18259484473228269,https://www.instagram.com/sylwiass2021/,https://www.instagram.com/p/C0_wGLQIKPK/c/18259484473228269
54,,mnoguerr,,44109804241,"2024-03-04 13:12:51",0,"forza Chiara❤️❤️",17939129771697190,https://www.instagram.com/mnoguerr/,https://www.instagram.com/p/C0_wGLQIKPK/c/17939129771697190
55,,m_4_marina,,3010471488,"2024-03-04 16:00:11",0,"Well done 👏",18081699586403426,https://www.instagram.com/m_4_marina/,https://www.instagram.com/p/C0_wGLQIKPK/c/18081699586403426
56,,emilyfornoni,,50267424223,"2024-03-04 18:37:31",0,🩷🩷🩷,17872795251062543,https://www.instagram.com/emilyfornoni/,https://www.instagram.com/p/C0_wGLQIKPK/c/17872795251062543
57,,sarasabatini14,,4029298108,"2024-03-05 18:10:11",0,"@pavon8 no vabbè 😂",17921429333854194,https://www.instagram.com/sarasabatini14/,https://www.instagram.com/p/C0_wGLQIKPK/c/17921429333854194
58,,fatmiragoxhaj,,1694707509,"2024-03-06 12:15:37",0,"@terplanet Ha fatto per se e sua famiglia no per gli altri falsa 🥹🥹🥹🙏",17852704227138300,https://www.instagram.com/fatmiragoxhaj/,https://www.instagram.com/p/C0_wGLQIKPK/c/17852704227138300
59,,samunzen,,9426025753,"2024-03-08 06:59:10",0,❤❤❤❤❤❤brava,17991318224559550,https://www.instagram.com/samunzen/,https://www.instagram.com/p/C0_wGLQIKPK/c/17991318224559550
60,,n.r.raeisi,,7950362730,"2024-03-09 21:08:15",0,"چی میگه ؟؟؟",18022497365081748,https://www.instagram.com/n.r.raeisi/,https://www.instagram.com/p/C0_wGLQIKPK/c/18022497365081748
61,,sara.corda1,,52750095478,"2024-03-10 14:48:38",0,"L' indagine non impedisce di parlare. Come vedi rilascia interviste.",17923386575851497,https://www.instagram.com/sara.corda1/,https://www.instagram.com/p/C0_wGLQIKPK/c/17923386575851497
62,,sandrogram983,,204129080,"2024-03-11 13:08:12",0,"@diamanti_cinzia aggiornamento dopo 12 settimane: la segui ancora",18058357621535058,https://www.instagram.com/sandrogram983/,https://www.instagram.com/p/C0_wGLQIKPK/c/18058357621535058
63,,sharonstearn,,8307890232,"2024-03-11 16:59:35",0,"@ghigno1105 you just have to",18012187184200164,https://www.instagram.com/sharonstearn/,https://www.instagram.com/p/C0_wGLQIKPK/c/18012187184200164
64,,chef_javier_aguilar,,39237580,"2024-03-11 21:00:39",0,"@terplanet chissà i ladri e gli assassini, cosa ne pensa tua madre? Faccelo sapere.",18038018392776899,https://www.instagram.com/chef_javier_aguilar/,https://www.instagram.com/p/C0_wGLQIKPK/c/18038018392776899
65,,chef_javier_aguilar,,39237580,"2024-03-11 21:01:34",0,"@thatsfabofficial vi ricordo che i bambini ai quali non faceva donazione! ERANO ANCHE BAMBINE.",18095767750402182,https://www.instagram.com/chef_javier_aguilar/,https://www.instagram.com/p/C0_wGLQIKPK/c/18095767750402182
66,,chef_javier_aguilar,,39237580,"2024-03-11 21:01:54",0,"@fedez falso…. Ma ti stimo",17903750471867605,https://www.instagram.com/chef_javier_aguilar/,https://www.instagram.com/p/C0_wGLQIKPK/c/17903750471867605
67,,chef_javier_aguilar,,39237580,"2024-03-11 21:03:51",0,"Un ondata di odio, ma a me mia madre non mi guarderebbe manco più in faccia dopo una cosa simile. Mi preoccuperei più di questo.",17998177103529575,https://www.instagram.com/chef_javier_aguilar/,https://www.instagram.com/p/C0_wGLQIKPK/c/17998177103529575
68,,f.abry_90,,21859180018,"2024-03-11 23:30:10",0,"No signal",17929079126829693,https://www.instagram.com/f.abry_90/,https://www.instagram.com/p/C0_wGLQIKPK/c/17929079126829693
69,,maccan_d,,294030337,"2024-03-13 00:56:20",0,"Un abbraccio!!!! 🥰",18012368006332946,https://www.instagram.com/maccan_d/,https://www.instagram.com/p/C0_wGLQIKPK/c/18012368006332946
70,,rizzo_alice_08,,58327791762,"2024-03-13 16:45:08",0,,17993160857361035,https://www.instagram.com/rizzo_alice_08/,https://www.instagram.com/p/C0_wGLQIKPK/c/17993160857361035
71,,giulia_b_04,,17077102214,"2024-03-14 18:28:45",0,❤️,18225544114261852,https://www.instagram.com/giulia_b_04/,https://www.instagram.com/p/C0_wGLQIKPK/c/18225544114261852
72,,tremendaa_00,,615823573,"2024-03-15 14:50:37",0,"Peccato che hai capito anche questo video da un altra influenzer",18075552457462177,https://www.instagram.com/tremendaa_00/,https://www.instagram.com/p/C0_wGLQIKPK/c/18075552457462177
73,,tremendaa_00,,615823573,"2024-03-15 14:50:48",0,"@tremendaa_00 copiato",18074071660476532,https://www.instagram.com/tremendaa_00/,https://www.instagram.com/p/C0_wGLQIKPK/c/18074071660476532
74,,ofeliagarcia302,,57460547032,"2024-03-17 14:37:57",0,❤️😍,17922783194779818,https://www.instagram.com/ofeliagarcia302/,https://www.instagram.com/p/C0_wGLQIKPK/c/17922783194779818
75,,ofeliagarcia302,,57460547032,"2024-03-17 14:39:16",0,"@marcotognitokyo ❤️",18017670023502988,https://www.instagram.com/ofeliagarcia302/,https://www.instagram.com/p/C0_wGLQIKPK/c/18017670023502988
76,,ofeliagarcia302,,57460547032,"2024-03-17 14:41:18",0,"@fedez Hai una famiglia meravigliosa ,torna a casa❤️",17996351888530505,https://www.instagram.com/ofeliagarcia302/,https://www.instagram.com/p/C0_wGLQIKPK/c/17996351888530505
77,,pilumorgana,,215928983,"2024-03-17 23:08:46",0,"@cavallerialberto Quindi ci stai dicendo che se tu avessi la possibilità di non lavare, stirare, cucinare ecc…e farlo fare a qualcun’altro  mentre tu ti diverti, non lo faresti per rispetto di chi non può permetterselo? …bella teoria… io lo farei fare volentieri ad altri…",17849217345170086,https://www.instagram.com/pilumorgana/,https://www.instagram.com/p/C0_wGLQIKPK/c/17849217345170086
78,,alessandro.riccio.96,,1644661777,"2024-03-19 21:53:56",0,"Mi dispiace moltissimo ❤️",17847328677174947,https://www.instagram.com/alessandro.riccio.96/,https://www.instagram.com/p/C0_wGLQIKPK/c/17847328677174947
79,,tommyqua10cnb,,55354902267,"2024-03-20 16:37:32",0,Ok,17982763379648049,https://www.instagram.com/tommyqua10cnb/,https://www.instagram.com/p/C0_wGLQIKPK/c/17982763379648049
80,,deliciasdapaolo,,8484974428,"2024-03-23 13:43:01",0,👏👏👏👏👏👏👏👏👏,17844167379180804,https://www.instagram.com/deliciasdapaolo/,https://www.instagram.com/p/C0_wGLQIKPK/c/17844167379180804
81,,_matteomarino,,7104850381,"2024-03-23 23:02:05",0,"@goal.g.oal parla quello con il profilo fake",17886001260008772,https://www.instagram.com/_matteomarino/,https://www.instagram.com/p/C0_wGLQIKPK/c/17886001260008772
82,,danielasachs9,,1429124637,"2024-03-24 20:17:17",0,"Sei una donna in gamba, sei umana. Puoi errare quanto la vita capitare e pronto. Non resta triste neanche un secondo in più ! Auguri cara",18014765498035670,https://www.instagram.com/danielasachs9/,https://www.instagram.com/p/C0_wGLQIKPK/c/18014765498035670
83,,godemi777,,62076658351,"2024-03-24 21:18:32",0,"Todo el mundo comete errores. Pero no todo el mundo se disculpa y los subsana. Has dado la cara y has sido valiente",17891410541999291,https://www.instagram.com/godemi777/,https://www.instagram.com/p/C0_wGLQIKPK/c/17891410541999291
84,,goal.g.oal,,13038605115,"2024-03-24 22:08:54",0,"@_matteomarino A parte le tue 14 settimane di ritardo nel rispondere... fake cosa?!? Solo perché non pubblico nulla? 🤣 Forse non hai molta confidenza con le nuove tendenze, ultimamente si tende infatti molto a usufruire dei social senza per forza dover sentire l'esigenza di pubblicare qualcosa come fa la maggioranza, non mi omologo mica come fai tu alla massa per sentirmi idoneo e accettato",17980943204649881,https://www.instagram.com/goal.g.oal/,https://www.instagram.com/p/C0_wGLQIKPK/c/17980943204649881
85,,_matteomarino,,7104850381,"2024-03-24 22:09:34",0,"@goal.g.oal ma vai va…",18026105395858894,https://www.instagram.com/_matteomarino/,https://www.instagram.com/p/C0_wGLQIKPK/c/18026105395858894
86,,_matteomarino,,7104850381,"2024-03-24 22:09:56",0,"@goal.g.oal mettici la faccia nome e cognome la prossima volta",18258634396235889,https://www.instagram.com/_matteomarino/,https://www.instagram.com/p/C0_wGLQIKPK/c/18258634396235889
87,,_matteomarino,,7104850381,"2024-03-24 22:10:30",0,"@goal.g.oal fatti un cervello prima",17994425636341040,https://www.instagram.com/_matteomarino/,https://www.instagram.com/p/C0_wGLQIKPK/c/17994425636341040
88,,_matteomarino,,7104850381,"2024-03-24 22:11:29",0,"@goal.g.oal studia acculturati invece di scrivere cose senza senso almeno spendi il tempo della tua vita in modo sano invece di commentare post come un pagliaccio con una pagina fake mettici nome e cognome",18025369051841496,https://www.instagram.com/_matteomarino/,https://www.instagram.com/p/C0_wGLQIKPK/c/18025369051841496
89,,i.xeniaa,,1822398899,"2024-03-25 15:42:27",0,"Triple price just for you to be more rich, not for the hospital, and you don’t even say that you are SORRY. Why so greediness with money? 1m to collab with a cake? 😢",18087586330425296,https://www.instagram.com/i.xeniaa/,https://www.instagram.com/p/C0_wGLQIKPK/c/18087586330425296
90,,antocymo,,6256815382,"2024-03-25 19:08:46",0,Amen,18331540420136104,https://www.instagram.com/antocymo/,https://www.instagram.com/p/C0_wGLQIKPK/c/18331540420136104
91,,antocymo,,6256815382,"2024-03-25 19:08:55",0,Amen,18017023799005973,https://www.instagram.com/antocymo/,https://www.instagram.com/p/C0_wGLQIKPK/c/18017023799005973
92,,giorgiadecaro2014,,56696558697,"2024-03-26 10:21:49",0,❤️,18000777242285095,https://www.instagram.com/giorgiadecaro2014/,https://www.instagram.com/p/C0_wGLQIKPK/c/18000777242285095
93,,goal.g.oal,,13038605115,"2024-03-27 01:02:03",0,"@_matteomarino Addirittura 4 messaggi di fila di risposta 🤣. Per mandarti nel raptus totale ci ho impiegato meno di quanto pensassi, rilassati e fai un bel respiro. Sul fake ti ho già risposto, se hai problemi di comprensione del testo ti consiglio una mia amica logopedista brava. Il (de)grado delle tue risposte denota la pochezza dei tuoi contenuti, sai solo farfugliare 4 cose in croce in cantilena perpetua senza argomentare contro le mie osservazioni, aggiorna il glossario anziché cercare di attirare l'attenzione conciandoti da arcobaleno come un disagiato qualsiasi in discoteca con la giacca led",18020137775279197,https://www.instagram.com/goal.g.oal/,https://www.instagram.com/p/C0_wGLQIKPK/c/18020137775279197
94,,maria.tullio1,,8561232438,"2024-03-27 06:38:40",0,"Sei forte❤️",18004186691213925,https://www.instagram.com/maria.tullio1/,https://www.instagram.com/p/C0_wGLQIKPK/c/18004186691213925
95,,_matteomarino,,7104850381,"2024-03-27 08:12:03",0,"@goal.g.oal esci la faccia 😏",17884316948963530,https://www.instagram.com/_matteomarino/,https://www.instagram.com/p/C0_wGLQIKPK/c/17884316948963530
96,,drogatidicreatina,,8637706752,"2024-03-27 21:13:20",0,"Mi sembri più falsa dei tuoi  followers comprati",18039899191772419,https://www.instagram.com/drogatidicreatina/,https://www.instagram.com/p/C0_wGLQIKPK/c/18039899191772419
97,,giorgiagiorgiado,,281342713,"2024-03-28 11:53:38",0,❤️❤️❤️,18033795928731586,https://www.instagram.com/giorgiagiorgiado/,https://www.instagram.com/p/C0_wGLQIKPK/c/18033795928731586
98,,sef.o.raa_,,58280352137,"2024-03-31 18:24:02",0,❤️❤️,17859590640129263,https://www.instagram.com/sef.o.raa_/,https://www.instagram.com/p/C0_wGLQIKPK/c/17859590640129263
99,,fedycau,,10963805265,"2024-04-04 20:43:08",0,@morenacapaccio,18026944955007704,https://www.instagram.com/fedycau/,https://www.instagram.com/p/C0_wGLQIKPK/c/18026944955007704
100,,pasquamariadimauro,,2299922068,"2024-04-05 00:38:06",0,❤️🍀✌️🍀✌️💯,18425502199018914,https://www.instagram.com/pasquamariadimauro/,https://www.instagram.com/p/C0_wGLQIKPK/c/18425502199018914
